DEBUG 2019-06-18 00:00:23,918 1476762ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-06-18 00:00:23,975 1476819ms MyExtensions           CheckRight         - CheckRight 1100000000 - True 
INFO  2019-06-18 00:00:23,976 1476820ms MyExtensions           CheckRight         - CheckRight 1500000000 - True 
INFO  2019-06-18 00:00:23,976 1476820ms MyExtensions           CheckRight         - CheckRight 1900000000 - True 
INFO  2019-06-18 00:00:23,977 1476821ms MyExtensions           CheckRight         - CheckRight 2300000000 - True 
INFO  2019-06-18 00:00:23,977 1476821ms MyExtensions           CheckRight         - CheckRight 2700000000 - True 
INFO  2019-06-18 00:00:23,978 1476822ms MyExtensions           CheckRight         - CheckRight 3100000000 - True 
INFO  2019-06-18 00:00:23,979 1476823ms MyExtensions           CheckRight         - CheckRight 3500000000 - True 
INFO  2019-06-18 00:00:23,979 1476823ms MyExtensions           CheckRight         - CheckRight 3900000000 - True 
INFO  2019-06-18 00:00:23,980 1476824ms MyExtensions           CheckRight         - CheckRight 4300000000 - True 
INFO  2019-06-18 00:00:23,980 1476824ms MyExtensions           CheckRight         - CheckRight 4700000000 - True 
INFO  2019-06-18 00:00:23,981 1476825ms MyExtensions           CheckRight         - CheckRight 5100000000 - True 
INFO  2019-06-18 00:00:23,982 1476826ms MyExtensions           CheckRight         - CheckRight 5500000000 - True 
INFO  2019-06-18 00:00:23,983 1476827ms MyExtensions           CheckRight         - CheckRight 5900000000 - True 
INFO  2019-06-18 00:00:23,984 1476828ms MyExtensions           CheckRight         - CheckRight 6300000000 - True 
INFO  2019-06-18 00:00:23,984 1476828ms MyExtensions           CheckRight         - CheckRight 7100000001 - True 
INFO  2019-06-18 00:00:23,985 1476829ms MyExtensions           CheckRight         - CheckRight 7500000001 - True 
DEBUG 2019-06-18 00:00:24,025 1476869ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:24,042 1476887ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-06-18 00:00:27,792 1480637ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-06-18 00:00:27,801 1480646ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2019-06-18 00:00:27,802 1480647ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2019-06-18 00:00:27,806 1480651ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,389 1488233ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,396 1488240ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,429 1488273ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,431 1488275ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,432 1488276ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,433 1488277ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,434 1488278ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,435 1488279ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,438 1488282ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,439 1488283ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,440 1488284ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,441 1488285ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,443 1488287ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,444 1488288ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,446 1488290ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,447 1488291ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,449 1488293ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,450 1488294ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,452 1488296ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,454 1488298ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,456 1488300ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,457 1488301ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,459 1488303ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,460 1488304ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,464 1488308ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,466 1488310ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,468 1488312ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,470 1488314ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,473 1488317ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,480 1488324ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,482 1488326ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,483 1488327ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-18 00:00:35,485 1488329ms MyExtensions           GetRolesId         - GetRolesId
