DEBUG 2019-12-26 01:54:29,069  9268ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-12-26 01:54:34,018 14217ms MyExtensions           CheckRight         - CheckRight 1100000000 - False 
INFO  2019-12-26 01:54:34,023 14222ms MyExtensions           CheckRight         - CheckRight 1500000000 - False 
INFO  2019-12-26 01:54:34,023 14222ms MyExtensions           CheckRight         - CheckRight 1900000000 - False 
INFO  2019-12-26 01:54:34,024 14223ms MyExtensions           CheckRight         - CheckRight 2300000000 - False 
INFO  2019-12-26 01:54:34,024 14223ms MyExtensions           CheckRight         - CheckRight 2700000000 - False 
INFO  2019-12-26 01:54:34,025 14224ms MyExtensions           CheckRight         - CheckRight 3100000000 - False 
INFO  2019-12-26 01:54:34,026 14225ms MyExtensions           CheckRight         - CheckRight 3500000000 - False 
INFO  2019-12-26 01:54:34,026 14225ms MyExtensions           CheckRight         - CheckRight 3900000000 - False 
INFO  2019-12-26 01:54:34,027 14226ms MyExtensions           CheckRight         - CheckRight 4300000000 - False 
INFO  2019-12-26 01:54:34,028 14226ms MyExtensions           CheckRight         - CheckRight 4700000000 - False 
INFO  2019-12-26 01:54:34,028 14227ms MyExtensions           CheckRight         - CheckRight 5100000000 - False 
INFO  2019-12-26 01:54:34,028 14227ms MyExtensions           CheckRight         - CheckRight 5500000000 - False 
INFO  2019-12-26 01:54:34,028 14227ms MyExtensions           CheckRight         - CheckRight 5900000000 - False 
INFO  2019-12-26 01:54:34,029 14228ms MyExtensions           CheckRight         - CheckRight 6300000000 - False 
INFO  2019-12-26 01:54:34,029 14228ms MyExtensions           CheckRight         - CheckRight 7100000001 - False 
INFO  2019-12-26 01:54:34,030 14229ms MyExtensions           CheckRight         - CheckRight 7500000001 - False 
DEBUG 2019-12-26 01:54:34,088 14287ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-12-26 01:54:50,967 31165ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-12-26 01:55:24,486 64684ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-12-26 01:56:06,736 106934ms AccountController      LogOn              - User azim logon
DEBUG 2019-12-26 01:56:06,754 106952ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-12-26 01:56:06,810 107008ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
