DEBUG 2019-09-12 00:18:17,549 372277ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-09-12 00:18:23,829 378557ms MyExtensions           CheckRight         - CheckRight 1100000000 - False 
INFO  2019-09-12 00:18:23,835 378564ms MyExtensions           CheckRight         - CheckRight 1500000000 - False 
INFO  2019-09-12 00:18:23,835 378564ms MyExtensions           CheckRight         - CheckRight 1900000000 - False 
INFO  2019-09-12 00:18:23,836 378565ms MyExtensions           CheckRight         - CheckRight 2300000000 - False 
INFO  2019-09-12 00:18:23,836 378565ms MyExtensions           CheckRight         - CheckRight 2700000000 - False 
INFO  2019-09-12 00:18:23,837 378566ms MyExtensions           CheckRight         - CheckRight 3100000000 - False 
INFO  2019-09-12 00:18:23,838 378567ms MyExtensions           CheckRight         - CheckRight 3500000000 - False 
INFO  2019-09-12 00:18:23,839 378568ms MyExtensions           CheckRight         - CheckRight 3900000000 - False 
INFO  2019-09-12 00:18:23,840 378569ms MyExtensions           CheckRight         - CheckRight 4300000000 - False 
INFO  2019-09-12 00:18:23,842 378571ms MyExtensions           CheckRight         - CheckRight 4700000000 - False 
INFO  2019-09-12 00:18:23,842 378571ms MyExtensions           CheckRight         - CheckRight 5100000000 - False 
INFO  2019-09-12 00:18:23,843 378572ms MyExtensions           CheckRight         - CheckRight 5500000000 - False 
INFO  2019-09-12 00:18:23,844 378573ms MyExtensions           CheckRight         - CheckRight 5900000000 - False 
INFO  2019-09-12 00:18:23,844 378573ms MyExtensions           CheckRight         - CheckRight 6300000000 - False 
INFO  2019-09-12 00:18:23,845 378574ms MyExtensions           CheckRight         - CheckRight 7100000001 - False 
INFO  2019-09-12 00:18:23,845 378574ms MyExtensions           CheckRight         - CheckRight 7500000001 - False 
DEBUG 2019-09-12 00:18:23,846 378575ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-09-12 00:18:40,962 395690ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-09-12 00:23:10,904 665632ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-09-12 00:23:20,804 675532ms AccountController      LogOn              - User azim logon
DEBUG 2019-09-12 00:23:20,810 675538ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-09-12 00:23:20,836 675564ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
