DEBUG 2020-01-16 17:08:44,026  5135ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2020-01-16 17:08:46,281  7390ms MyExtensions           CheckRight         - CheckRight 1100000000 - False 
INFO  2020-01-16 17:08:46,283  7392ms MyExtensions           CheckRight         - CheckRight 1500000000 - False 
INFO  2020-01-16 17:08:46,284  7393ms MyExtensions           CheckRight         - CheckRight 1900000000 - False 
INFO  2020-01-16 17:08:46,284  7393ms MyExtensions           CheckRight         - CheckRight 2300000000 - False 
INFO  2020-01-16 17:08:46,284  7393ms MyExtensions           CheckRight         - CheckRight 2700000000 - False 
INFO  2020-01-16 17:08:46,285  7394ms MyExtensions           CheckRight         - CheckRight 3100000000 - False 
INFO  2020-01-16 17:08:46,285  7394ms MyExtensions           CheckRight         - CheckRight 3500000000 - False 
INFO  2020-01-16 17:08:46,286  7395ms MyExtensions           CheckRight         - CheckRight 3900000000 - False 
INFO  2020-01-16 17:08:46,286  7395ms MyExtensions           CheckRight         - CheckRight 4300000000 - False 
INFO  2020-01-16 17:08:46,287  7396ms MyExtensions           CheckRight         - CheckRight 4700000000 - False 
INFO  2020-01-16 17:08:46,287  7396ms MyExtensions           CheckRight         - CheckRight 5100000000 - False 
INFO  2020-01-16 17:08:46,287  7396ms MyExtensions           CheckRight         - CheckRight 5500000000 - False 
INFO  2020-01-16 17:08:46,288  7397ms MyExtensions           CheckRight         - CheckRight 5900000000 - False 
INFO  2020-01-16 17:08:46,288  7397ms MyExtensions           CheckRight         - CheckRight 6300000000 - False 
INFO  2020-01-16 17:08:46,288  7397ms MyExtensions           CheckRight         - CheckRight 7100000001 - False 
INFO  2020-01-16 17:08:46,288  7397ms MyExtensions           CheckRight         - CheckRight 7500000001 - False 
DEBUG 2020-01-16 17:08:46,289  7398ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2020-01-16 17:08:55,785 16894ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2020-01-16 17:09:52,520 73630ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2020-01-16 17:10:04,510 85619ms AccountController      LogOn              - User azim logon
DEBUG 2020-01-16 17:10:04,515 85624ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:04,544 85653ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2020-01-16 17:10:04,560 85669ms MyExtensions           CheckRight         - CheckRight 1100000000 - True 
INFO  2020-01-16 17:10:04,560 85669ms MyExtensions           CheckRight         - CheckRight 1500000000 - True 
INFO  2020-01-16 17:10:04,560 85669ms MyExtensions           CheckRight         - CheckRight 1900000000 - True 
INFO  2020-01-16 17:10:04,560 85669ms MyExtensions           CheckRight         - CheckRight 2300000000 - True 
INFO  2020-01-16 17:10:04,561 85670ms MyExtensions           CheckRight         - CheckRight 2700000000 - True 
INFO  2020-01-16 17:10:04,561 85670ms MyExtensions           CheckRight         - CheckRight 3100000000 - True 
INFO  2020-01-16 17:10:04,561 85670ms MyExtensions           CheckRight         - CheckRight 3500000000 - True 
INFO  2020-01-16 17:10:04,561 85670ms MyExtensions           CheckRight         - CheckRight 3900000000 - True 
INFO  2020-01-16 17:10:04,561 85670ms MyExtensions           CheckRight         - CheckRight 4300000000 - True 
INFO  2020-01-16 17:10:04,561 85670ms MyExtensions           CheckRight         - CheckRight 4700000000 - True 
INFO  2020-01-16 17:10:04,562 85671ms MyExtensions           CheckRight         - CheckRight 5100000000 - True 
INFO  2020-01-16 17:10:04,562 85671ms MyExtensions           CheckRight         - CheckRight 5500000000 - True 
INFO  2020-01-16 17:10:04,562 85671ms MyExtensions           CheckRight         - CheckRight 5900000000 - True 
INFO  2020-01-16 17:10:04,562 85671ms MyExtensions           CheckRight         - CheckRight 6300000000 - True 
INFO  2020-01-16 17:10:04,562 85671ms MyExtensions           CheckRight         - CheckRight 7100000001 - True 
INFO  2020-01-16 17:10:04,563 85672ms MyExtensions           CheckRight         - CheckRight 7500000001 - True 
DEBUG 2020-01-16 17:10:08,434 89544ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2020-01-16 17:10:08,441 89551ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2020-01-16 17:10:08,442 89552ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2020-01-16 17:10:08,721 89831ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:08,722 89832ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2020-01-16 17:10:39,895 121005ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2020-01-16 17:10:39,911 121021ms MyExtensions           CheckRight         - CheckRight 1100000000 - True 
INFO  2020-01-16 17:10:39,912 121022ms MyExtensions           CheckRight         - CheckRight 1500000000 - True 
INFO  2020-01-16 17:10:39,912 121022ms MyExtensions           CheckRight         - CheckRight 1900000000 - True 
INFO  2020-01-16 17:10:39,912 121022ms MyExtensions           CheckRight         - CheckRight 2300000000 - True 
INFO  2020-01-16 17:10:39,912 121022ms MyExtensions           CheckRight         - CheckRight 2700000000 - True 
INFO  2020-01-16 17:10:39,912 121022ms MyExtensions           CheckRight         - CheckRight 3100000000 - True 
INFO  2020-01-16 17:10:39,913 121023ms MyExtensions           CheckRight         - CheckRight 3500000000 - True 
INFO  2020-01-16 17:10:39,913 121023ms MyExtensions           CheckRight         - CheckRight 3900000000 - True 
INFO  2020-01-16 17:10:39,913 121023ms MyExtensions           CheckRight         - CheckRight 4300000000 - True 
INFO  2020-01-16 17:10:39,913 121023ms MyExtensions           CheckRight         - CheckRight 4700000000 - True 
INFO  2020-01-16 17:10:39,913 121023ms MyExtensions           CheckRight         - CheckRight 5100000000 - True 
INFO  2020-01-16 17:10:39,913 121023ms MyExtensions           CheckRight         - CheckRight 5500000000 - True 
INFO  2020-01-16 17:10:39,914 121024ms MyExtensions           CheckRight         - CheckRight 5900000000 - True 
INFO  2020-01-16 17:10:39,914 121024ms MyExtensions           CheckRight         - CheckRight 6300000000 - True 
INFO  2020-01-16 17:10:39,914 121024ms MyExtensions           CheckRight         - CheckRight 7100000001 - True 
INFO  2020-01-16 17:10:39,914 121024ms MyExtensions           CheckRight         - CheckRight 7500000001 - True 
DEBUG 2020-01-16 17:10:39,951 121061ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:40,162 121272ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2020-01-16 17:10:42,055 123165ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2020-01-16 17:10:42,059 123169ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2020-01-16 17:10:42,060 123170ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2020-01-16 17:10:42,061 123171ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,727 135836ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,734 135843ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,831 135940ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,831 135940ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,832 135941ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,832 135941ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,833 135942ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,834 135943ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,834 135943ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,835 135944ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,835 135944ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,836 135945ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,837 135946ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,837 135946ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,838 135947ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,838 135947ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,839 135948ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,840 135949ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,841 135950ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,841 135950ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,842 135951ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,842 135951ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,843 135952ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,843 135952ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,844 135953ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,845 135954ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,845 135954ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,846 135955ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,846 135955ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,847 135956ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,847 135956ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,848 135957ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,849 135958ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,850 135959ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,850 135959ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,851 135960ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,851 135960ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,852 135961ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,852 135961ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,853 135962ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,853 135962ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,854 135963ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,854 135963ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,855 135964ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,855 135964ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,856 135965ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,857 135966ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,858 135967ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,859 135968ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,860 135969ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,861 135970ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,862 135971ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,863 135972ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,863 135972ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,864 135973ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,865 135974ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,866 135975ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,866 135975ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,867 135976ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,868 135977ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,869 135978ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,870 135979ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,871 135980ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,871 135980ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,872 135981ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,874 135983ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,875 135984ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,876 135985ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,877 135986ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,877 135986ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,878 135987ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,878 135987ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,879 135988ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,879 135988ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,880 135989ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,880 135989ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,881 135990ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,881 135990ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,882 135991ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,882 135991ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,883 135992ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,883 135992ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,884 135993ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,884 135993ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,885 135994ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,885 135994ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,886 135995ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,886 135995ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,887 135996ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,887 135996ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,888 135997ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,889 135998ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,890 135999ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,891 136000ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,892 136001ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,893 136002ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,894 136003ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,895 136004ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,896 136005ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2020-01-16 17:10:54,897 136006ms MyExtensions           GetRolesId         - GetRolesId
INFO  2020-01-16 17:10:57,097 138207ms MyExtensions           CheckRight         - CheckRight RstReport-changeExpact - True 
INFO  2020-01-16 17:10:57,098 138208ms MyExtensions           CheckRight         - CheckRight RstReport-changeExpact - True 
INFO  2020-01-16 17:10:57,098 138208ms MyExtensions           CheckRight         - CheckRight RstReport-changeReason - True 
INFO  2020-01-16 17:10:57,098 138208ms MyExtensions           CheckRight         - CheckRight RstReport-changeFsCode - True 
INFO  2020-01-16 17:10:57,099 138209ms MyExtensions           CheckRight         - CheckRight RstReport-changeSendDate - True 
INFO  2020-01-16 17:10:57,099 138209ms MyExtensions           CheckRight         - CheckRight RstReport-changeSendDate - True 
DEBUG 2020-01-16 17:10:57,100 138210ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2020-01-16 17:10:57,850 138960ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2020-01-16 17:10:57,865 138975ms MyExtensions           CheckRight         - CheckRight 1100000000 - True 
INFO  2020-01-16 17:10:57,866 138976ms MyExtensions           CheckRight         - CheckRight 1500000000 - True 
INFO  2020-01-16 17:10:57,866 138976ms MyExtensions           CheckRight         - CheckRight 1900000000 - True 
INFO  2020-01-16 17:10:57,866 138976ms MyExtensions           CheckRight         - CheckRight 2300000000 - True 
INFO  2020-01-16 17:10:57,866 138976ms MyExtensions           CheckRight         - CheckRight 2700000000 - True 
