DEBUG 2019-06-04 01:05:48,828 11570ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-06-04 01:05:52,185 14927ms MyExtensions           CheckRight         - CheckRight 1100000000 - False 
INFO  2019-06-04 01:05:52,188 14930ms MyExtensions           CheckRight         - CheckRight 1500000000 - False 
INFO  2019-06-04 01:05:52,188 14930ms MyExtensions           CheckRight         - CheckRight 1900000000 - False 
INFO  2019-06-04 01:05:52,189 14931ms MyExtensions           CheckRight         - CheckRight 2300000000 - False 
INFO  2019-06-04 01:05:52,189 14931ms MyExtensions           CheckRight         - CheckRight 2700000000 - False 
INFO  2019-06-04 01:05:52,189 14931ms MyExtensions           CheckRight         - CheckRight 3100000000 - False 
INFO  2019-06-04 01:05:52,190 14932ms MyExtensions           CheckRight         - CheckRight 3500000000 - False 
INFO  2019-06-04 01:05:52,190 14932ms MyExtensions           CheckRight         - CheckRight 3900000000 - False 
INFO  2019-06-04 01:05:52,190 14932ms MyExtensions           CheckRight         - CheckRight 4300000000 - False 
INFO  2019-06-04 01:05:52,191 14933ms MyExtensions           CheckRight         - CheckRight 4700000000 - False 
INFO  2019-06-04 01:05:52,191 14933ms MyExtensions           CheckRight         - CheckRight 5100000000 - False 
INFO  2019-06-04 01:05:52,191 14933ms MyExtensions           CheckRight         - CheckRight 5500000000 - False 
INFO  2019-06-04 01:05:52,192 14934ms MyExtensions           CheckRight         - CheckRight 5900000000 - False 
INFO  2019-06-04 01:05:52,192 14934ms MyExtensions           CheckRight         - CheckRight 6300000000 - False 
INFO  2019-06-04 01:05:52,192 14934ms MyExtensions           CheckRight         - CheckRight 7100000001 - False 
INFO  2019-06-04 01:05:52,192 14934ms MyExtensions           CheckRight         - CheckRight 7500000001 - False 
DEBUG 2019-06-04 01:05:52,193 14935ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-06-04 01:06:06,360 29103ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-06-04 01:06:43,779 66522ms AccountController      CheckRoles         - User azim authenthicated by cookie
DEBUG 2019-06-04 01:06:45,039 67781ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-04 01:06:45,111 67853ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-06-04 01:06:45,139 67881ms MyExtensions           CheckRight         - CheckRight 1100000000 - True 
INFO  2019-06-04 01:06:45,140 67882ms MyExtensions           CheckRight         - CheckRight 1500000000 - True 
INFO  2019-06-04 01:06:45,140 67882ms MyExtensions           CheckRight         - CheckRight 1900000000 - True 
INFO  2019-06-04 01:06:45,141 67883ms MyExtensions           CheckRight         - CheckRight 2300000000 - True 
INFO  2019-06-04 01:06:45,142 67884ms MyExtensions           CheckRight         - CheckRight 2700000000 - True 
INFO  2019-06-04 01:06:45,143 67885ms MyExtensions           CheckRight         - CheckRight 3100000000 - True 
INFO  2019-06-04 01:06:45,143 67885ms MyExtensions           CheckRight         - CheckRight 3500000000 - True 
INFO  2019-06-04 01:06:45,144 67886ms MyExtensions           CheckRight         - CheckRight 3900000000 - True 
INFO  2019-06-04 01:06:45,144 67886ms MyExtensions           CheckRight         - CheckRight 4300000000 - True 
INFO  2019-06-04 01:06:45,144 67886ms MyExtensions           CheckRight         - CheckRight 4700000000 - True 
INFO  2019-06-04 01:06:45,145 67887ms MyExtensions           CheckRight         - CheckRight 5100000000 - True 
INFO  2019-06-04 01:06:45,145 67887ms MyExtensions           CheckRight         - CheckRight 5500000000 - True 
INFO  2019-06-04 01:06:45,145 67887ms MyExtensions           CheckRight         - CheckRight 5900000000 - True 
INFO  2019-06-04 01:06:45,145 67887ms MyExtensions           CheckRight         - CheckRight 6300000000 - True 
INFO  2019-06-04 01:06:45,146 67888ms MyExtensions           CheckRight         - CheckRight 7100000001 - True 
INFO  2019-06-04 01:06:45,146 67888ms MyExtensions           CheckRight         - CheckRight 7500000001 - True 
DEBUG 2019-06-04 01:06:54,285 77027ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-06-04 01:06:54,302 77044ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2019-06-04 01:06:54,307 77049ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2019-06-04 01:06:54,342 77084ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-04 01:06:54,345 77087ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-06-04 01:08:56,024  7758ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-06-04 01:08:58,081  9815ms MyExtensions           CheckRight         - CheckRight 1100000000 - False 
INFO  2019-06-04 01:08:58,084  9818ms MyExtensions           CheckRight         - CheckRight 1500000000 - False 
INFO  2019-06-04 01:08:58,084  9818ms MyExtensions           CheckRight         - CheckRight 1900000000 - False 
INFO  2019-06-04 01:08:58,085  9819ms MyExtensions           CheckRight         - CheckRight 2300000000 - False 
INFO  2019-06-04 01:08:58,085  9819ms MyExtensions           CheckRight         - CheckRight 2700000000 - False 
INFO  2019-06-04 01:08:58,085  9819ms MyExtensions           CheckRight         - CheckRight 3100000000 - False 
INFO  2019-06-04 01:08:58,085  9819ms MyExtensions           CheckRight         - CheckRight 3500000000 - False 
INFO  2019-06-04 01:08:58,086  9820ms MyExtensions           CheckRight         - CheckRight 3900000000 - False 
INFO  2019-06-04 01:08:58,086  9820ms MyExtensions           CheckRight         - CheckRight 4300000000 - False 
