DEBUG 2019-06-06 00:05:37,119 11383ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-06-06 00:05:39,675 13939ms MyExtensions           CheckRight         - CheckRight 1100000000 - False 
INFO  2019-06-06 00:05:39,678 13942ms MyExtensions           CheckRight         - CheckRight 1500000000 - False 
INFO  2019-06-06 00:05:39,678 13942ms MyExtensions           CheckRight         - CheckRight 1900000000 - False 
INFO  2019-06-06 00:05:39,679 13943ms MyExtensions           CheckRight         - CheckRight 2300000000 - False 
INFO  2019-06-06 00:05:39,679 13943ms MyExtensions           CheckRight         - CheckRight 2700000000 - False 
INFO  2019-06-06 00:05:39,679 13943ms MyExtensions           CheckRight         - CheckRight 3100000000 - False 
INFO  2019-06-06 00:05:39,680 13944ms MyExtensions           CheckRight         - CheckRight 3500000000 - False 
INFO  2019-06-06 00:05:39,680 13944ms MyExtensions           CheckRight         - CheckRight 3900000000 - False 
INFO  2019-06-06 00:05:39,680 13944ms MyExtensions           CheckRight         - CheckRight 4300000000 - False 
INFO  2019-06-06 00:05:39,680 13944ms MyExtensions           CheckRight         - CheckRight 4700000000 - False 
INFO  2019-06-06 00:05:39,681 13945ms MyExtensions           CheckRight         - CheckRight 5100000000 - False 
INFO  2019-06-06 00:05:39,681 13945ms MyExtensions           CheckRight         - CheckRight 5500000000 - False 
INFO  2019-06-06 00:05:39,681 13945ms MyExtensions           CheckRight         - CheckRight 5900000000 - False 
INFO  2019-06-06 00:05:39,681 13945ms MyExtensions           CheckRight         - CheckRight 6300000000 - False 
INFO  2019-06-06 00:05:39,681 13945ms MyExtensions           CheckRight         - CheckRight 7100000001 - False 
INFO  2019-06-06 00:05:39,682 13946ms MyExtensions           CheckRight         - CheckRight 7500000001 - False 
DEBUG 2019-06-06 00:05:39,682 13946ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-06-06 00:05:55,863 30127ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-06-06 00:06:12,910 47173ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-06-06 00:06:36,840 71103ms AccountController      LogOn              - User azim logon
DEBUG 2019-06-06 00:06:36,853 71116ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-06 00:06:37,369 71633ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-06-06 00:06:37,387 71651ms MyExtensions           CheckRight         - CheckRight 1100000000 - True 
INFO  2019-06-06 00:06:37,388 71652ms MyExtensions           CheckRight         - CheckRight 1500000000 - True 
INFO  2019-06-06 00:06:37,388 71652ms MyExtensions           CheckRight         - CheckRight 1900000000 - True 
INFO  2019-06-06 00:06:37,388 71652ms MyExtensions           CheckRight         - CheckRight 2300000000 - True 
INFO  2019-06-06 00:06:37,388 71652ms MyExtensions           CheckRight         - CheckRight 2700000000 - True 
INFO  2019-06-06 00:06:37,388 71652ms MyExtensions           CheckRight         - CheckRight 3100000000 - True 
INFO  2019-06-06 00:06:37,389 71653ms MyExtensions           CheckRight         - CheckRight 3500000000 - True 
INFO  2019-06-06 00:06:37,389 71653ms MyExtensions           CheckRight         - CheckRight 3900000000 - True 
INFO  2019-06-06 00:06:37,389 71653ms MyExtensions           CheckRight         - CheckRight 4300000000 - True 
INFO  2019-06-06 00:06:37,389 71653ms MyExtensions           CheckRight         - CheckRight 4700000000 - True 
INFO  2019-06-06 00:06:37,390 71654ms MyExtensions           CheckRight         - CheckRight 5100000000 - True 
INFO  2019-06-06 00:06:37,390 71654ms MyExtensions           CheckRight         - CheckRight 5500000000 - True 
INFO  2019-06-06 00:06:37,390 71654ms MyExtensions           CheckRight         - CheckRight 5900000000 - True 
INFO  2019-06-06 00:06:37,391 71655ms MyExtensions           CheckRight         - CheckRight 6300000000 - True 
INFO  2019-06-06 00:06:37,391 71655ms MyExtensions           CheckRight         - CheckRight 7100000001 - True 
INFO  2019-06-06 00:06:37,391 71655ms MyExtensions           CheckRight         - CheckRight 7500000001 - True 
DEBUG 2019-06-06 00:06:44,879 79143ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-06-06 00:06:44,892 79156ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2019-06-06 00:06:44,893 79157ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2019-06-06 00:06:44,915 79179ms MyExtensions           GetRolesId         - GetRolesId
