DEBUG 2019-06-17 19:25:38,082  8389ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-06-17 19:25:40,416 10722ms MyExtensions           CheckRight         - CheckRight 1100000000 - False 
INFO  2019-06-17 19:25:40,419 10725ms MyExtensions           CheckRight         - CheckRight 1500000000 - False 
INFO  2019-06-17 19:25:40,419 10725ms MyExtensions           CheckRight         - CheckRight 1900000000 - False 
INFO  2019-06-17 19:25:40,419 10725ms MyExtensions           CheckRight         - CheckRight 2300000000 - False 
INFO  2019-06-17 19:25:40,420 10726ms MyExtensions           CheckRight         - CheckRight 2700000000 - False 
INFO  2019-06-17 19:25:40,420 10726ms MyExtensions           CheckRight         - CheckRight 3100000000 - False 
INFO  2019-06-17 19:25:40,420 10726ms MyExtensions           CheckRight         - CheckRight 3500000000 - False 
INFO  2019-06-17 19:25:40,421 10727ms MyExtensions           CheckRight         - CheckRight 3900000000 - False 
INFO  2019-06-17 19:25:40,421 10727ms MyExtensions           CheckRight         - CheckRight 4300000000 - False 
INFO  2019-06-17 19:25:40,421 10727ms MyExtensions           CheckRight         - CheckRight 4700000000 - False 
INFO  2019-06-17 19:25:40,421 10727ms MyExtensions           CheckRight         - CheckRight 5100000000 - False 
INFO  2019-06-17 19:25:40,421 10727ms MyExtensions           CheckRight         - CheckRight 5500000000 - False 
INFO  2019-06-17 19:25:40,422 10728ms MyExtensions           CheckRight         - CheckRight 5900000000 - False 
INFO  2019-06-17 19:25:40,422 10728ms MyExtensions           CheckRight         - CheckRight 6300000000 - False 
INFO  2019-06-17 19:25:40,422 10728ms MyExtensions           CheckRight         - CheckRight 7100000001 - False 
INFO  2019-06-17 19:25:40,422 10728ms MyExtensions           CheckRight         - CheckRight 7500000001 - False 
DEBUG 2019-06-17 19:25:40,423 10729ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-06-17 19:25:51,641 21947ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-06-17 19:26:05,844 36150ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-06-17 19:26:14,721 45027ms AccountController      LogOn              - User azim logon
DEBUG 2019-06-17 19:26:14,739 45045ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-17 19:26:15,175 45482ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-06-17 19:26:15,192 45499ms MyExtensions           CheckRight         - CheckRight 1100000000 - True 
INFO  2019-06-17 19:26:15,193 45500ms MyExtensions           CheckRight         - CheckRight 1500000000 - True 
INFO  2019-06-17 19:26:15,193 45500ms MyExtensions           CheckRight         - CheckRight 1900000000 - True 
INFO  2019-06-17 19:26:15,193 45500ms MyExtensions           CheckRight         - CheckRight 2300000000 - True 
INFO  2019-06-17 19:26:15,194 45501ms MyExtensions           CheckRight         - CheckRight 2700000000 - True 
INFO  2019-06-17 19:26:15,194 45501ms MyExtensions           CheckRight         - CheckRight 3100000000 - True 
INFO  2019-06-17 19:26:15,194 45501ms MyExtensions           CheckRight         - CheckRight 3500000000 - True 
INFO  2019-06-17 19:26:15,194 45501ms MyExtensions           CheckRight         - CheckRight 3900000000 - True 
INFO  2019-06-17 19:26:15,194 45501ms MyExtensions           CheckRight         - CheckRight 4300000000 - True 
INFO  2019-06-17 19:26:15,195 45502ms MyExtensions           CheckRight         - CheckRight 4700000000 - True 
INFO  2019-06-17 19:26:15,195 45502ms MyExtensions           CheckRight         - CheckRight 5100000000 - True 
INFO  2019-06-17 19:26:15,195 45502ms MyExtensions           CheckRight         - CheckRight 5500000000 - True 
INFO  2019-06-17 19:26:15,195 45502ms MyExtensions           CheckRight         - CheckRight 5900000000 - True 
INFO  2019-06-17 19:26:15,195 45502ms MyExtensions           CheckRight         - CheckRight 6300000000 - True 
INFO  2019-06-17 19:26:15,196 45503ms MyExtensions           CheckRight         - CheckRight 7100000001 - True 
INFO  2019-06-17 19:26:15,196 45503ms MyExtensions           CheckRight         - CheckRight 7500000001 - True 
DEBUG 2019-06-17 19:26:22,500 52806ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-06-17 19:26:22,514 52820ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2019-06-17 19:26:22,516 52822ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2019-06-17 19:26:22,544 52850ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-17 19:26:22,545 52851ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-06-17 19:26:50,315 80621ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-06-17 19:26:50,346 80652ms MyExtensions           CheckRight         - CheckRight 1100000000 - True 
INFO  2019-06-17 19:26:50,347 80653ms MyExtensions           CheckRight         - CheckRight 1500000000 - True 
INFO  2019-06-17 19:26:50,347 80653ms MyExtensions           CheckRight         - CheckRight 1900000000 - True 
INFO  2019-06-17 19:26:50,347 80653ms MyExtensions           CheckRight         - CheckRight 2300000000 - True 
INFO  2019-06-17 19:26:50,347 80653ms MyExtensions           CheckRight         - CheckRight 2700000000 - True 
INFO  2019-06-17 19:26:50,348 80654ms MyExtensions           CheckRight         - CheckRight 3100000000 - True 
INFO  2019-06-17 19:26:50,348 80654ms MyExtensions           CheckRight         - CheckRight 3500000000 - True 
INFO  2019-06-17 19:26:50,348 80654ms MyExtensions           CheckRight         - CheckRight 3900000000 - True 
INFO  2019-06-17 19:26:50,348 80654ms MyExtensions           CheckRight         - CheckRight 4300000000 - True 
INFO  2019-06-17 19:26:50,349 80655ms MyExtensions           CheckRight         - CheckRight 4700000000 - True 
INFO  2019-06-17 19:26:50,349 80655ms MyExtensions           CheckRight         - CheckRight 5100000000 - True 
INFO  2019-06-17 19:26:50,349 80655ms MyExtensions           CheckRight         - CheckRight 5500000000 - True 
INFO  2019-06-17 19:26:50,349 80655ms MyExtensions           CheckRight         - CheckRight 5900000000 - True 
INFO  2019-06-17 19:26:50,349 80655ms MyExtensions           CheckRight         - CheckRight 6300000000 - True 
INFO  2019-06-17 19:26:50,350 80656ms MyExtensions           CheckRight         - CheckRight 7100000001 - True 
INFO  2019-06-17 19:26:50,350 80656ms MyExtensions           CheckRight         - CheckRight 7500000001 - True 
DEBUG 2019-06-17 19:26:52,358 82665ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-06-17 19:26:52,363 82670ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2019-06-17 19:26:52,363 82670ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2019-06-17 19:26:52,365 82672ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-06-17 19:26:59,025 89331ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-06-17 19:27:01,096 91402ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-06-17 19:27:01,122 91428ms MyExtensions           CheckRight         - CheckRight 1100000000 - True 
INFO  2019-06-17 19:27:01,123 91429ms MyExtensions           CheckRight         - CheckRight 1500000000 - True 
INFO  2019-06-17 19:27:01,124 91430ms MyExtensions           CheckRight         - CheckRight 1900000000 - True 
INFO  2019-06-17 19:27:01,124 91430ms MyExtensions           CheckRight         - CheckRight 2300000000 - True 
INFO  2019-06-17 19:27:01,124 91430ms MyExtensions           CheckRight         - CheckRight 2700000000 - True 
INFO  2019-06-17 19:27:01,125 91431ms MyExtensions           CheckRight         - CheckRight 3100000000 - True 
INFO  2019-06-17 19:27:01,125 91431ms MyExtensions           CheckRight         - CheckRight 3500000000 - True 
INFO  2019-06-17 19:27:01,126 91432ms MyExtensions           CheckRight         - CheckRight 3900000000 - True 
INFO  2019-06-17 19:27:01,126 91432ms MyExtensions           CheckRight         - CheckRight 4300000000 - True 
INFO  2019-06-17 19:27:01,127 91433ms MyExtensions           CheckRight         - CheckRight 4700000000 - True 
INFO  2019-06-17 19:27:01,127 91433ms MyExtensions           CheckRight         - CheckRight 5100000000 - True 
INFO  2019-06-17 19:27:01,128 91434ms MyExtensions           CheckRight         - CheckRight 5500000000 - True 
INFO  2019-06-17 19:27:01,128 91434ms MyExtensions           CheckRight         - CheckRight 5900000000 - True 
INFO  2019-06-17 19:27:01,128 91434ms MyExtensions           CheckRight         - CheckRight 6300000000 - True 
INFO  2019-06-17 19:27:01,129 91435ms MyExtensions           CheckRight         - CheckRight 7100000001 - True 
INFO  2019-06-17 19:27:01,129 91435ms MyExtensions           CheckRight         - CheckRight 7500000001 - True 
DEBUG 2019-06-17 19:27:01,630 91936ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-06-17 19:27:01,645 91951ms MyExtensions           CheckRight         - CheckRight 1100000000 - True 
INFO  2019-06-17 19:27:01,645 91951ms MyExtensions           CheckRight         - CheckRight 1500000000 - True 
INFO  2019-06-17 19:27:01,646 91952ms MyExtensions           CheckRight         - CheckRight 1900000000 - True 
INFO  2019-06-17 19:27:01,647 91953ms MyExtensions           CheckRight         - CheckRight 2300000000 - True 
INFO  2019-06-17 19:27:01,647 91953ms MyExtensions           CheckRight         - CheckRight 2700000000 - True 
INFO  2019-06-17 19:27:01,647 91953ms MyExtensions           CheckRight         - CheckRight 3100000000 - True 
INFO  2019-06-17 19:27:01,647 91953ms MyExtensions           CheckRight         - CheckRight 3500000000 - True 
INFO  2019-06-17 19:27:01,648 91954ms MyExtensions           CheckRight         - CheckRight 3900000000 - True 
INFO  2019-06-17 19:27:01,648 91954ms MyExtensions           CheckRight         - CheckRight 4300000000 - True 
INFO  2019-06-17 19:27:01,648 91954ms MyExtensions           CheckRight         - CheckRight 4700000000 - True 
INFO  2019-06-17 19:27:01,648 91954ms MyExtensions           CheckRight         - CheckRight 5100000000 - True 
INFO  2019-06-17 19:27:01,649 91955ms MyExtensions           CheckRight         - CheckRight 5500000000 - True 
INFO  2019-06-17 19:27:01,650 91956ms MyExtensions           CheckRight         - CheckRight 5900000000 - True 
INFO  2019-06-17 19:27:01,650 91956ms MyExtensions           CheckRight         - CheckRight 6300000000 - True 
