DEBUG 2019-12-22 21:20:31,527  8939ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-12-22 21:20:36,395 13807ms MyExtensions           CheckRight         - CheckRight 1100000000 - False 
INFO  2019-12-22 21:20:36,400 13812ms MyExtensions           CheckRight         - CheckRight 1500000000 - False 
INFO  2019-12-22 21:20:36,400 13812ms MyExtensions           CheckRight         - CheckRight 1900000000 - False 
INFO  2019-12-22 21:20:36,401 13813ms MyExtensions           CheckRight         - CheckRight 2300000000 - False 
INFO  2019-12-22 21:20:36,401 13813ms MyExtensions           CheckRight         - CheckRight 2700000000 - False 
INFO  2019-12-22 21:20:36,402 13814ms MyExtensions           CheckRight         - CheckRight 3100000000 - False 
INFO  2019-12-22 21:20:36,402 13814ms MyExtensions           CheckRight         - CheckRight 3500000000 - False 
INFO  2019-12-22 21:20:36,403 13815ms MyExtensions           CheckRight         - CheckRight 3900000000 - False 
INFO  2019-12-22 21:20:36,403 13815ms MyExtensions           CheckRight         - CheckRight 4300000000 - False 
INFO  2019-12-22 21:20:36,404 13816ms MyExtensions           CheckRight         - CheckRight 4700000000 - False 
INFO  2019-12-22 21:20:36,404 13816ms MyExtensions           CheckRight         - CheckRight 5100000000 - False 
INFO  2019-12-22 21:20:36,405 13817ms MyExtensions           CheckRight         - CheckRight 5500000000 - False 
INFO  2019-12-22 21:20:36,405 13817ms MyExtensions           CheckRight         - CheckRight 5900000000 - False 
INFO  2019-12-22 21:20:36,405 13817ms MyExtensions           CheckRight         - CheckRight 6300000000 - False 
INFO  2019-12-22 21:20:36,406 13818ms MyExtensions           CheckRight         - CheckRight 7100000001 - False 
INFO  2019-12-22 21:20:36,406 13818ms MyExtensions           CheckRight         - CheckRight 7500000001 - False 
DEBUG 2019-12-22 21:20:36,407 13819ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-12-22 21:20:54,094 31506ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-12-22 21:22:02,142 99554ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-12-22 21:27:18,972 416384ms AccountController      LogOn              - User azim logon
DEBUG 2019-12-22 21:27:18,990 416402ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-12-22 21:27:19,042 416454ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-12-22 21:27:19,295 416707ms MyExtensions           CheckRight         - CheckRight 1100000000 - True 
INFO  2019-12-22 21:27:19,296 416708ms MyExtensions           CheckRight         - CheckRight 1500000000 - True 
INFO  2019-12-22 21:27:19,296 416708ms MyExtensions           CheckRight         - CheckRight 1900000000 - True 
INFO  2019-12-22 21:27:19,296 416708ms MyExtensions           CheckRight         - CheckRight 2300000000 - True 
INFO  2019-12-22 21:27:19,297 416709ms MyExtensions           CheckRight         - CheckRight 2700000000 - True 
INFO  2019-12-22 21:27:19,298 416710ms MyExtensions           CheckRight         - CheckRight 3100000000 - True 
INFO  2019-12-22 21:27:19,298 416710ms MyExtensions           CheckRight         - CheckRight 3500000000 - True 
INFO  2019-12-22 21:27:19,298 416710ms MyExtensions           CheckRight         - CheckRight 3900000000 - True 
INFO  2019-12-22 21:27:19,298 416710ms MyExtensions           CheckRight         - CheckRight 4300000000 - True 
INFO  2019-12-22 21:27:19,299 416711ms MyExtensions           CheckRight         - CheckRight 4700000000 - True 
INFO  2019-12-22 21:27:19,300 416711ms MyExtensions           CheckRight         - CheckRight 5100000000 - True 
INFO  2019-12-22 21:27:19,300 416711ms MyExtensions           CheckRight         - CheckRight 5500000000 - True 
INFO  2019-12-22 21:27:19,300 416712ms MyExtensions           CheckRight         - CheckRight 5900000000 - True 
INFO  2019-12-22 21:27:19,300 416712ms MyExtensions           CheckRight         - CheckRight 6300000000 - True 
INFO  2019-12-22 21:27:19,301 416713ms MyExtensions           CheckRight         - CheckRight 7100000001 - True 
INFO  2019-12-22 21:27:19,301 416713ms MyExtensions           CheckRight         - CheckRight 7500000001 - True 
DEBUG 2019-12-22 21:27:25,563 422975ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-12-22 21:27:25,572 422984ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2019-12-22 21:27:25,573 422985ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2019-12-22 21:27:26,077 423489ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-12-22 21:27:26,079 423491ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-12-22 21:27:35,620 433032ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-12-22 21:27:35,946 433358ms MyExtensions           CheckRight         - CheckRight 1100000000 - True 
INFO  2019-12-22 21:27:35,947 433359ms MyExtensions           CheckRight         - CheckRight 1500000000 - True 
INFO  2019-12-22 21:27:35,947 433359ms MyExtensions           CheckRight         - CheckRight 1900000000 - True 
INFO  2019-12-22 21:27:35,948 433360ms MyExtensions           CheckRight         - CheckRight 2300000000 - True 
INFO  2019-12-22 21:27:35,948 433360ms MyExtensions           CheckRight         - CheckRight 2700000000 - True 
INFO  2019-12-22 21:27:35,949 433361ms MyExtensions           CheckRight         - CheckRight 3100000000 - True 
INFO  2019-12-22 21:27:35,950 433362ms MyExtensions           CheckRight         - CheckRight 3500000000 - True 
INFO  2019-12-22 21:27:35,950 433362ms MyExtensions           CheckRight         - CheckRight 3900000000 - True 
INFO  2019-12-22 21:27:35,951 433363ms MyExtensions           CheckRight         - CheckRight 4300000000 - True 
INFO  2019-12-22 21:27:35,952 433364ms MyExtensions           CheckRight         - CheckRight 4700000000 - True 
INFO  2019-12-22 21:27:35,952 433364ms MyExtensions           CheckRight         - CheckRight 5100000000 - True 
INFO  2019-12-22 21:27:35,953 433365ms MyExtensions           CheckRight         - CheckRight 5500000000 - True 
INFO  2019-12-22 21:27:35,954 433366ms MyExtensions           CheckRight         - CheckRight 5900000000 - True 
INFO  2019-12-22 21:27:35,954 433366ms MyExtensions           CheckRight         - CheckRight 6300000000 - True 
INFO  2019-12-22 21:27:35,955 433367ms MyExtensions           CheckRight         - CheckRight 7100000001 - True 
INFO  2019-12-22 21:27:35,955 433367ms MyExtensions           CheckRight         - CheckRight 7500000001 - True 
DEBUG 2019-12-22 21:27:38,390 435802ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-12-22 21:27:38,395 435807ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2019-12-22 21:27:38,395 435807ms MyExtensions           serApplicationName - GetCurrentEmployee
DEBUG 2019-12-22 21:27:38,399 435811ms MyExtensions           GetRolesId         - GetRolesId
DEBUG 2019-12-22 21:27:41,501 438913ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-12-22 21:27:42,040 439452ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-12-22 21:27:42,245 439657ms MyExtensions           CheckRight         - CheckRight 1100000000 - True 
INFO  2019-12-22 21:27:42,246 439658ms MyExtensions           CheckRight         - CheckRight 1500000000 - True 
INFO  2019-12-22 21:27:42,247 439659ms MyExtensions           CheckRight         - CheckRight 1900000000 - True 
INFO  2019-12-22 21:27:42,247 439659ms MyExtensions           CheckRight         - CheckRight 2300000000 - True 
INFO  2019-12-22 21:27:42,247 439659ms MyExtensions           CheckRight         - CheckRight 2700000000 - True 
INFO  2019-12-22 21:27:42,248 439660ms MyExtensions           CheckRight         - CheckRight 3100000000 - True 
INFO  2019-12-22 21:27:42,249 439661ms MyExtensions           CheckRight         - CheckRight 3500000000 - True 
INFO  2019-12-22 21:27:42,250 439662ms MyExtensions           CheckRight         - CheckRight 3900000000 - True 
INFO  2019-12-22 21:27:42,251 439663ms MyExtensions           CheckRight         - CheckRight 4300000000 - True 
INFO  2019-12-22 21:27:42,252 439664ms MyExtensions           CheckRight         - CheckRight 4700000000 - True 
INFO  2019-12-22 21:27:42,252 439664ms MyExtensions           CheckRight         - CheckRight 5100000000 - True 
INFO  2019-12-22 21:27:42,253 439665ms MyExtensions           CheckRight         - CheckRight 5500000000 - True 
INFO  2019-12-22 21:27:42,254 439666ms MyExtensions           CheckRight         - CheckRight 5900000000 - True 
INFO  2019-12-22 21:27:42,254 439666ms MyExtensions           CheckRight         - CheckRight 6300000000 - True 
INFO  2019-12-22 21:27:42,255 439667ms MyExtensions           CheckRight         - CheckRight 7100000001 - True 
INFO  2019-12-22 21:27:42,256 439668ms MyExtensions           CheckRight         - CheckRight 7500000001 - True 
DEBUG 2019-12-22 21:27:43,092 440504ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-12-22 21:27:43,309 440721ms MyExtensions           CheckRight         - CheckRight 1100000000 - True 
INFO  2019-12-22 21:27:43,310 440722ms MyExtensions           CheckRight         - CheckRight 1500000000 - True 
INFO  2019-12-22 21:27:43,310 440722ms MyExtensions           CheckRight         - CheckRight 1900000000 - True 
INFO  2019-12-22 21:27:43,311 440723ms MyExtensions           CheckRight         - CheckRight 2300000000 - True 
INFO  2019-12-22 21:27:43,311 440723ms MyExtensions           CheckRight         - CheckRight 2700000000 - True 
INFO  2019-12-22 21:27:43,312 440724ms MyExtensions           CheckRight         - CheckRight 3100000000 - True 
INFO  2019-12-22 21:27:43,312 440724ms MyExtensions           CheckRight         - CheckRight 3500000000 - True 
INFO  2019-12-22 21:27:43,313 440725ms MyExtensions           CheckRight         - CheckRight 3900000000 - True 
INFO  2019-12-22 21:27:43,313 440725ms MyExtensions           CheckRight         - CheckRight 4300000000 - True 
