DEBUG 2019-08-01 00:27:10,448 10594ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
INFO  2019-08-01 00:27:13,173 13320ms MyExtensions           CheckRight         - CheckRight 1100000000 - False 
INFO  2019-08-01 00:27:13,177 13324ms MyExtensions           CheckRight         - CheckRight 1500000000 - False 
INFO  2019-08-01 00:27:13,177 13324ms MyExtensions           CheckRight         - CheckRight 1900000000 - False 
INFO  2019-08-01 00:27:13,178 13325ms MyExtensions           CheckRight         - CheckRight 2300000000 - False 
INFO  2019-08-01 00:27:13,178 13325ms MyExtensions           CheckRight         - CheckRight 2700000000 - False 
INFO  2019-08-01 00:27:13,178 13325ms MyExtensions           CheckRight         - CheckRight 3100000000 - False 
INFO  2019-08-01 00:27:13,179 13326ms MyExtensions           CheckRight         - CheckRight 3500000000 - False 
INFO  2019-08-01 00:27:13,179 13326ms MyExtensions           CheckRight         - CheckRight 3900000000 - False 
INFO  2019-08-01 00:27:13,179 13326ms MyExtensions           CheckRight         - CheckRight 4300000000 - False 
INFO  2019-08-01 00:27:13,180 13327ms MyExtensions           CheckRight         - CheckRight 4700000000 - False 
INFO  2019-08-01 00:27:13,180 13327ms MyExtensions           CheckRight         - CheckRight 5100000000 - False 
INFO  2019-08-01 00:27:13,180 13327ms MyExtensions           CheckRight         - CheckRight 5500000000 - False 
INFO  2019-08-01 00:27:13,180 13327ms MyExtensions           CheckRight         - CheckRight 5900000000 - False 
INFO  2019-08-01 00:27:13,181 13328ms MyExtensions           CheckRight         - CheckRight 6300000000 - False 
INFO  2019-08-01 00:27:13,181 13328ms MyExtensions           CheckRight         - CheckRight 7100000001 - False 
INFO  2019-08-01 00:27:13,181 13328ms MyExtensions           CheckRight         - CheckRight 7500000001 - False 
DEBUG 2019-08-01 00:27:13,182 13329ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
DEBUG 2019-08-01 00:27:32,036 32182ms MyExtensions           GetCurrentUserId   - GetCurrentEmployee
